Surah Number,Ayah Number,URL to Recording,Age,Country,Gender,Qiraah,Recitation Mode,Timestamp of Recording Submission,Has This Recording Been Evaluated?
56,40,www.tarteel.io/media/56_40_2941875878.wav,-1,N/A,N/A,N/A,,2018-09-03 06:25:31.813099+00:00,False
20,5,www.tarteel.io/media/20_5_2046680783.wav,-1,N/A,N/A,N/A,,2018-08-30 03:45:05.899509+00:00,False
54,31,www.tarteel.io/media/54_31_2327878267.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:20:57.210490+00:00,False
36,48,www.tarteel.io/media/36_48_329848932.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 21:46:52.080444+00:00,False
79,24,www.tarteel.io/media/79_24_2812892016.wav,-1,N/A,N/A,N/A,continuous,2018-10-28 06:26:37.244826+00:00,False
9,106,www.tarteel.io/media/9_106_1956834554.wav,19,PK,male,hafs,discrete,2018-12-25 13:17:22.871809+00:00,False
20,15,www.tarteel.io/media/20_15_268187809.wav,13-18,US,female,hafs,continuous,2018-12-02 22:41:34.043064+00:00,False
8,10,www.tarteel.io/media/8_10_2055784079.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 02:35:22.612003+00:00,False
30,35,www.tarteel.io/media/30_35_1880587474.wav,46,ID,male,hafs,discrete,2018-12-01 02:25:25.572753+00:00,False
7,125,www.tarteel.io/media/7_125_1009520557.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 12:24:13.719981+00:00,False
76,29,www.tarteel.io/media/76_29_1484455117.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:34:39.966073+00:00,False
67,23,www.tarteel.io/media/67_23_1163486021.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:08:46.158959+00:00,False
44,42,www.tarteel.io/media/44_42_3997975953.wav,26,DZ,male,Hafs,continuous,2018-12-18 12:48:31.952243+00:00,False
55,40,www.tarteel.io/media/55_40_258326243.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:26:39.359226+00:00,False
18,24,www.tarteel.io/media/18_24_2171254896.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 17:16:01.725846+00:00,False
55,23,www.tarteel.io/media/55_23_3353525390.wav,-1,N/A,N/A,N/A,continuous,2018-09-17 10:33:57.244498+00:00,False
80,38,www.tarteel.io/media/80_38_1363624094.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:44:05.111728+00:00,False
2,121,www.tarteel.io/media/2_121_3151667826.wav,-1,N/A,N/A,N/A,continuous,2018-12-12 00:20:12.135492+00:00,False
33,66,www.tarteel.io/media/33_66_2013944344.wav,-1,N/A,N/A,N/A,,2018-08-30 12:58:39.770365+00:00,False
104,2,www.tarteel.io/media/104_2_1460229099.wav,-1,N/A,N/A,N/A,,2018-09-02 10:56:22.097661+00:00,False
84,3,www.tarteel.io/media/84_3_118401219.wav,19,PK,male,Hafs,discrete,2018-11-25 06:03:38.779452+00:00,False
72,9,www.tarteel.io/media/72_9_1290890514.wav,-1,N/A,N/A,N/A,,2018-08-30 14:13:30.188337+00:00,False
11,95,www.tarteel.io/media/11_95_3689865122.wav,-1,N/A,N/A,N/A,continuous,2018-11-23 18:10:13.041570+00:00,False
2,13,www.tarteel.io/media/2_13_3136249299.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 00:42:55.606200+00:00,False
16,104,www.tarteel.io/media/16_104_4069774075.wav,-1,N/A,N/A,N/A,discrete,2018-11-26 15:11:34.480672+00:00,False
2,51,www.tarteel.io/media/2_51_2202444902.wav,-1,N/A,N/A,N/A,discrete,2018-09-07 02:54:43.726189+00:00,False
106,3,www.tarteel.io/media/106_3_256846847.wav,-1,N/A,N/A,N/A,,2018-08-31 18:49:00.833180+00:00,False
20,104,www.tarteel.io/media/20_104_3941656174.wav,-1,N/A,N/A,N/A,continuous,2018-11-07 06:11:59.497935+00:00,False
2,98,www.tarteel.io/media/2_98_3472640853.wav,-1,N/A,N/A,N/A,continuous,2018-09-09 21:38:35.652901+00:00,False
87,14,www.tarteel.io/media/87_14_4001381343.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:54:18.580558+00:00,False
91,12,www.tarteel.io/media/91_12_4152900168.wav,-1,N/A,N/A,N/A,,2018-08-24 10:37:09.443638+00:00,False
26,206,www.tarteel.io/media/26_206_1708311225.wav,-1,N/A,N/A,N/A,continuous,2018-12-15 03:59:57.399206+00:00,False
15,2,www.tarteel.io/media/15_2_1970838011.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 18:05:31.960110+00:00,False
81,29,www.tarteel.io/media/81_29_130765302.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:45:52.731146+00:00,False
15,10,www.tarteel.io/media/15_10_1563862092.wav,13,BD,male,Hafs,continuous,2018-12-10 12:23:07.741512+00:00,False
18,5,www.tarteel.io/media/18_5_2235553281.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 17:02:15.162474+00:00,False
2,271,www.tarteel.io/media/2_271_3877814002.wav,-1,N/A,N/A,N/A,continuous,2018-12-20 17:20:20.460801+00:00,False
26,145,www.tarteel.io/media/26_145_3502772737.wav,-1,N/A,N/A,N/A,continuous,2018-12-10 16:02:35.989335+00:00,False
63,1,www.tarteel.io/media/63_1_882401094.wav,-1,N/A,N/A,N/A,continuous,2018-09-30 11:20:57.497840+00:00,False
71,4,www.tarteel.io/media/71_4_3562848538.wav,-1,N/A,N/A,N/A,,2018-08-31 01:49:12.510626+00:00,False
51,10,www.tarteel.io/media/51_10_1472123300.wav,-1,N/A,N/A,N/A,continuous,2018-10-02 20:56:15.297511+00:00,False
67,17,www.tarteel.io/media/67_17_2481967868.wav,-1,N/A,N/A,N/A,discrete,2018-10-28 02:04:15.912189+00:00,False
3,141,www.tarteel.io/media/3_141_3312275445.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 01:30:32.787027+00:00,False
48,18,www.tarteel.io/media/48_18_1483274194.wav,-1,N/A,N/A,N/A,,2018-09-04 06:17:19.302800+00:00,False
68,47,www.tarteel.io/media/68_47_895455401.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:12:31.705916+00:00,False
96,1,www.tarteel.io/media/96_1_3893758625.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 02:02:02.379924+00:00,False
70,41,www.tarteel.io/media/70_41_1736498632.wav,-1,N/A,N/A,N/A,,2018-08-31 01:48:05.480337+00:00,False
56,29,www.tarteel.io/media/56_29_3706366774.wav,-1,N/A,N/A,N/A,continuous,2018-12-16 15:42:18.764476+00:00,False
26,162,www.tarteel.io/media/26_162_3179989575.wav,13,EG,female,,,2018-08-11 00:03:25.253313+00:00,False
92,10,www.tarteel.io/media/92_10_2569694401.wav,-1,N/A,N/A,N/A,,2018-08-30 15:41:14.310444+00:00,False
70,27,www.tarteel.io/media/70_27_1636935088.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:19:58.324257+00:00,False
54,18,www.tarteel.io/media/54_18_1784085802.wav,-1,N/A,N/A,N/A,continuous,2018-10-03 23:10:05.395554+00:00,False
3,39,www.tarteel.io/media/3_39_1068407397.wav,-1,N/A,N/A,N/A,discrete,2018-12-22 22:07:22.915912+00:00,False
26,57,www.tarteel.io/media/26_57_667135325.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 01:36:27.895159+00:00,False
96,10,www.tarteel.io/media/96_10_4037181779.wav,-1,N/A,N/A,N/A,,2018-08-30 07:52:17.845364+00:00,False
1,1,www.tarteel.io/media/1_1_1358470096.wav,-1,N/A,N/A,N/A,discrete,2018-11-25 12:00:24.279010+00:00,False
61,9,www.tarteel.io/media/61_9_3530433093.wav,-1,N/A,N/A,N/A,continuous,2018-09-30 11:18:51.020455+00:00,False
2,65,www.tarteel.io/media/2_65_3296199432.wav,-1,N/A,N/A,N/A,discrete,2018-09-08 03:21:06.702557+00:00,False
34,2,www.tarteel.io/media/34_2_1002682511.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 21:01:04.443680+00:00,False
68,52,www.tarteel.io/media/68_52_3798204512.wav,-1,N/A,N/A,N/A,,2018-09-01 18:03:31.767973+00:00,False
20,112,www.tarteel.io/media/20_112_1567570324.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:46:22.534068+00:00,False
91,11,www.tarteel.io/media/91_11_2562994565.wav,-1,N/A,N/A,N/A,discrete,2018-10-26 16:40:23.420947+00:00,False
26,51,www.tarteel.io/media/26_51_4012699077.wav,-1,N/A,N/A,N/A,,2018-08-14 06:01:10.026789+00:00,False
53,14,www.tarteel.io/media/53_14_3564711827.wav,-1,N/A,N/A,N/A,continuous,2018-09-18 07:36:05.880752+00:00,False
13,21,www.tarteel.io/media/13_21_3790655096.wav,-1,N/A,N/A,N/A,discrete,2018-10-14 20:53:10.392020+00:00,False
72,22,www.tarteel.io/media/72_22_1784271604.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:30:03.798336+00:00,False
113,2,www.tarteel.io/media/113_2_2319008058.wav,-1,N/A,N/A,N/A,,2018-08-31 20:26:21.865358+00:00,False
36,19,www.tarteel.io/media/36_19_3678596330.wav,13-18,PK,female,hafs,continuous,2018-12-19 17:28:40.977810+00:00,False
86,2,www.tarteel.io/media/86_2_3093254308.wav,-1,N/A,N/A,N/A,continuous,2018-12-04 00:38:47.873670+00:00,False
18,35,www.tarteel.io/media/18_35_228432593.wav,-1,N/A,N/A,N/A,,2018-09-01 02:52:16.352683+00:00,False
43,78,www.tarteel.io/media/43_78_3300912439.wav,-1,N/A,N/A,N/A,continuous,2018-12-14 01:38:46.062152+00:00,False
3,124,www.tarteel.io/media/3_124_1238985100.wav,36,EG,male,Hafs,discrete,2018-12-01 19:01:09.476320+00:00,False
3,115,www.tarteel.io/media/3_115_248606275.wav,36,EG,male,Hafs,discrete,2018-11-28 01:59:24.403085+00:00,False
18,53,www.tarteel.io/media/18_53_2831628833.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 21:14:48.304205+00:00,False
80,26,www.tarteel.io/media/80_26_3440777377.wav,19,AF,female,notsure,continuous,2018-11-23 21:16:26.364204+00:00,False
5,82,www.tarteel.io/media/5_82_1474010243.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 02:31:16.122509+00:00,False
31,17,www.tarteel.io/media/31_17_402198712.wav,-1,N/A,N/A,N/A,continuous,2018-12-10 12:34:56.033567+00:00,False
78,26,www.tarteel.io/media/78_26_2581017348.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 23:07:56.082617+00:00,False
18,4,www.tarteel.io/media/18_4_988793550.wav,-1,N/A,N/A,N/A,continuous,2018-09-28 18:32:56.297128+00:00,False
41,41,www.tarteel.io/media/41_41_1430527307.wav,-1,N/A,N/A,N/A,continuous,2018-11-18 06:23:10.676473+00:00,False
21,31,www.tarteel.io/media/21_31_3616296641.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:52:36.563567+00:00,False
38,2,www.tarteel.io/media/38_2_3335752552.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 00:38:23.719069+00:00,False
36,43,www.tarteel.io/media/36_43_939087023.wav,-1,N/A,N/A,N/A,continuous,2018-11-09 13:41:55.604385+00:00,False
2,45,www.tarteel.io/media/2_45_419750081.wav,19,IN,female,notsure,continuous,2018-11-29 14:33:31.779118+00:00,False
10,47,www.tarteel.io/media/10_47_1185189769.wav,26,SY,female,Hafs,discrete,2018-11-23 13:16:58.949779+00:00,False
4,7,www.tarteel.io/media/4_7_3850266852.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 02:13:36.958852+00:00,False
70,13,www.tarteel.io/media/70_13_1863122483.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:16:24.570017+00:00,False
56,87,www.tarteel.io/media/56_87_2289321884.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 05:33:31.213612+00:00,False
112,2,www.tarteel.io/media/112_2_2550064881.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 00:37:08.896319+00:00,False
53,14,www.tarteel.io/media/53_14_2383919888.wav,-1,N/A,N/A,N/A,,2018-09-02 16:59:35.766763+00:00,False
88,23,www.tarteel.io/media/88_23_820185445.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:57:42.708297+00:00,False
78,9,www.tarteel.io/media/78_9_1074336892.wav,-1,N/A,N/A,N/A,discrete,2018-11-27 22:01:48.758108+00:00,False
100,3,www.tarteel.io/media/100_3_3842331414.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 02:05:14.478961+00:00,False
36,54,www.tarteel.io/media/36_54_2447417912.wav,-1,N/A,N/A,N/A,continuous,2018-11-08 12:45:44.098477+00:00,False
3,160,www.tarteel.io/media/3_160_91525220.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 01:42:54.006123+00:00,False
38,80,www.tarteel.io/media/38_80_1493238565.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 00:50:31.290616+00:00,False
18,21,www.tarteel.io/media/18_21_1177846866.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 17:07:36.237850+00:00,False
37,153,www.tarteel.io/media/37_153_2263933183.wav,-1,N/A,N/A,N/A,,2018-08-31 17:07:17.806842+00:00,False
15,44,www.tarteel.io/media/15_44_1107424126.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 18:13:10.724939+00:00,False
18,84,www.tarteel.io/media/18_84_3998312241.wav,13-18,PK,female,hafs,continuous,2018-12-21 19:37:59.569547+00:00,False
20,64,www.tarteel.io/media/20_64_69237229.wav,-1,N/A,N/A,N/A,continuous,2018-11-06 10:30:58.205006+00:00,False
56,27,www.tarteel.io/media/56_27_3693788905.wav,-1,N/A,N/A,N/A,continuous,2018-12-16 15:42:08.483605+00:00,False
88,5,www.tarteel.io/media/88_5_4068960421.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 19:23:36.265872+00:00,False
52,20,www.tarteel.io/media/52_20_441340992.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:07:14.793818+00:00,False
83,21,www.tarteel.io/media/83_21_3055938525.wav,-1,N/A,N/A,N/A,continuous,2018-11-29 21:42:35.886680+00:00,False
53,57,www.tarteel.io/media/53_57_1186279850.wav,-1,N/A,N/A,N/A,continuous,2018-09-18 07:41:23.247886+00:00,False
36,44,www.tarteel.io/media/36_44_1098067187.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 18:10:21.571766+00:00,False
94,2,www.tarteel.io/media/94_2_1944404108.wav,19,PS,male,notsure,discrete,2018-11-24 01:09:37.637848+00:00,False
9,18,www.tarteel.io/media/9_18_1977446939.wav,19,US,male,Hafs,continuous,2018-11-26 21:46:37.714920+00:00,False
23,56,www.tarteel.io/media/23_56_3957878847.wav,-1,N/A,N/A,N/A,continuous,2018-11-29 11:51:11.165835+00:00,False
6,78,www.tarteel.io/media/6_78_2057892490.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 23:13:42.041385+00:00,False
16,95,www.tarteel.io/media/16_95_1266470629.wav,-1,N/A,N/A,N/A,,2018-08-24 10:37:15.751174+00:00,False
3,67,www.tarteel.io/media/3_67_160225769.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 00:34:18.921704+00:00,False
41,42,www.tarteel.io/media/41_42_3659761589.wav,-1,N/A,N/A,N/A,continuous,2018-11-18 06:23:23.257121+00:00,False
47,2,www.tarteel.io/media/47_2_3630166740.wav,-1,N/A,N/A,N/A,discrete,2018-09-18 06:20:47.922783+00:00,False
6,40,www.tarteel.io/media/6_40_1792977752.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 23:15:06.241363+00:00,False
14,51,www.tarteel.io/media/14_51_3911058790.wav,-1,N/A,N/A,N/A,discrete,2018-11-28 00:48:57.478698+00:00,False
80,9,www.tarteel.io/media/80_9_2351173079.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:32:22.002638+00:00,False
72,10,www.tarteel.io/media/72_10_2721073122.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:22:47.569885+00:00,False
9,15,www.tarteel.io/media/9_15_2037889227.wav,19,US,male,Hafs,continuous,2018-11-26 21:45:52.215953+00:00,False
27,5,www.tarteel.io/media/27_5_3420774222.wav,-1,N/A,N/A,N/A,continuous,2018-12-04 07:05:00.218346+00:00,False
54,10,www.tarteel.io/media/54_10_3681964429.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 17:04:40.610019+00:00,False
36,6,www.tarteel.io/media/36_6_1075355533.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 13:15:36.418906+00:00,False
20,39,www.tarteel.io/media/20_39_836864531.wav,13-18,US,female,hafs,continuous,2018-12-02 22:43:03.579172+00:00,False
45,19,www.tarteel.io/media/45_19_3101344737.wav,-1,N/A,N/A,N/A,continuous,2018-12-21 03:40:02.645214+00:00,False
79,32,www.tarteel.io/media/79_32_2185655115.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:27:28.361411+00:00,False
15,93,www.tarteel.io/media/15_93_1549959836.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 18:21:43.685229+00:00,False
36,61,www.tarteel.io/media/36_61_2631614301.wav,-1,N/A,N/A,N/A,continuous,2018-12-19 16:28:43.026156+00:00,False
55,11,www.tarteel.io/media/55_11_4280796301.wav,-1,N/A,N/A,N/A,continuous,2018-09-17 10:33:02.658216+00:00,False
59,12,www.tarteel.io/media/59_12_2854144090.wav,-1,N/A,N/A,N/A,,2018-09-05 21:20:22.035213+00:00,False
4,85,www.tarteel.io/media/4_85_40440930.wav,26,IN,male,hafs,discrete,2018-12-19 23:10:24.249059+00:00,False
54,47,www.tarteel.io/media/54_47_1999641570.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 17:26:19.726300+00:00,False
57,25,www.tarteel.io/media/57_25_178019073.wav,-1,N/A,N/A,N/A,continuous,2018-09-12 18:22:21.597534+00:00,False
2,58,www.tarteel.io/media/2_58_130088613.wav,-1,N/A,N/A,N/A,,2018-08-27 18:52:56.841501+00:00,False
18,3,www.tarteel.io/media/18_3_3024547073.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 21:29:50.065912+00:00,False
32,26,www.tarteel.io/media/32_26_975335622.wav,-1,N/A,N/A,N/A,continuous,2018-12-23 16:54:27.487967+00:00,False
42,16,www.tarteel.io/media/42_16_874323098.wav,-1,N/A,N/A,N/A,continuous,2018-12-21 00:36:43.254665+00:00,False
74,11,www.tarteel.io/media/74_11_4189323179.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 22:37:24.451602+00:00,False
27,56,www.tarteel.io/media/27_56_1132884427.wav,26,EG,male,notsure,discrete,2018-11-29 21:09:02.694080+00:00,False
77,36,www.tarteel.io/media/77_36_2496836630.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 22:56:42.000740+00:00,False
111,5,www.tarteel.io/media/111_5_839889387.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 00:37:01.280477+00:00,False
30,10,www.tarteel.io/media/30_10_3664042984.wav,-1,N/A,N/A,N/A,continuous,2018-12-10 22:30:33.259767+00:00,False
80,39,www.tarteel.io/media/80_39_1870693566.wav,19,BB,male,notsure,discrete,2018-11-24 06:30:17.469128+00:00,False
68,18,www.tarteel.io/media/68_18_851261607.wav,-1,N/A,N/A,N/A,,2018-08-30 14:58:19.878758+00:00,False
69,8,www.tarteel.io/media/69_8_712674102.wav,13,BD,male,Hafs,continuous,2018-12-10 12:12:13.308160+00:00,False
74,31,www.tarteel.io/media/74_31_1239957665.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:28:31.031154+00:00,False
36,14,www.tarteel.io/media/36_14_2856873610.wav,-1,N/A,N/A,N/A,,2018-08-30 18:05:50.477620+00:00,False
7,4,www.tarteel.io/media/7_4_3731724057.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 12:55:11.798570+00:00,False
30,60,www.tarteel.io/media/30_60_4287379191.wav,-1,N/A,N/A,N/A,,2018-08-27 22:00:09.451354+00:00,False
7,133,www.tarteel.io/media/7_133_1021085421.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 02:19:24.933395+00:00,False
90,8,www.tarteel.io/media/90_8_300067321.wav,-1,N/A,N/A,N/A,,2018-08-30 07:59:01.661100+00:00,False
6,112,www.tarteel.io/media/6_112_1783989475.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 23:56:02.299035+00:00,False
91,10,www.tarteel.io/media/91_10_3955516208.wav,-1,N/A,N/A,N/A,,2018-09-05 17:37:13.753580+00:00,False
8,16,www.tarteel.io/media/8_16_2413335540.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 02:36:32.053331+00:00,False
9,113,www.tarteel.io/media/9_113_3991269127.wav,19,US,male,notsure,discrete,2018-12-02 09:41:10.152795+00:00,False
54,12,www.tarteel.io/media/54_12_3772293134.wav,36,PK,female,hafs,discrete,2018-11-26 19:54:44.166297+00:00,False
87,4,www.tarteel.io/media/87_4_2283943542.wav,-1,N/A,N/A,N/A,continuous,2018-10-18 16:49:53.428313+00:00,False
4,148,www.tarteel.io/media/4_148_57888371.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 00:07:12.234416+00:00,False
18,21,www.tarteel.io/media/18_21_3562802489.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 21:05:10.134733+00:00,False
7,24,www.tarteel.io/media/7_24_96550862.wav,26,AX,male,,,2018-08-07 08:58:20.628983+00:00,False
30,30,www.tarteel.io/media/30_30_703905647.wav,-1,N/A,N/A,N/A,,2018-08-23 19:30:18.029923+00:00,False
53,31,www.tarteel.io/media/53_31_3041534443.wav,-1,N/A,N/A,N/A,continuous,2018-10-18 15:15:43.654941+00:00,False
20,29,www.tarteel.io/media/20_29_2734918723.wav,26,CA,male,Hafs,continuous,2018-11-25 12:50:46.981001+00:00,False
71,15,www.tarteel.io/media/71_15_3097044278.wav,19-25,US,Male,,,2018-08-23 19:30:22.852633+00:00,False
18,3,www.tarteel.io/media/18_3_332984120.wav,-1,N/A,N/A,N/A,continuous,2018-09-28 18:32:46.648722+00:00,False
62,6,www.tarteel.io/media/62_6_1681638636.wav,-1,N/A,N/A,N/A,continuous,2018-12-16 23:30:38.815345+00:00,False
107,4,www.tarteel.io/media/107_4_4086932420.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 02:07:51.632095+00:00,False
11,102,www.tarteel.io/media/11_102_3995058301.wav,-1,N/A,N/A,N/A,continuous,2018-11-23 18:12:06.910764+00:00,False
4,98,www.tarteel.io/media/4_98_34827891.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 23:49:03.964665+00:00,False
4,72,www.tarteel.io/media/4_72_3926263585.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 02:46:54.658146+00:00,False
70,31,www.tarteel.io/media/70_31_3914546505.wav,-1,N/A,N/A,N/A,,2018-08-31 01:47:06.371948+00:00,False
4,11,www.tarteel.io/media/4_11_3430445908.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 02:17:16.344470+00:00,False
26,201,www.tarteel.io/media/26_201_3584175296.wav,-1,N/A,N/A,N/A,discrete,2018-11-27 13:10:52.596359+00:00,False
55,70,www.tarteel.io/media/55_70_3292861155.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 19:23:39.121559+00:00,False
36,35,www.tarteel.io/media/36_35_3589128471.wav,-1,N/A,N/A,N/A,continuous,2018-12-29 17:22:18.492987+00:00,False
56,5,www.tarteel.io/media/56_5_325539416.wav,-1,N/A,N/A,N/A,continuous,2018-12-10 17:02:21.431358+00:00,False
18,5,www.tarteel.io/media/18_5_3851770116.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 18:37:19.654165+00:00,False
82,19,www.tarteel.io/media/82_19_1244552829.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:46:48.300590+00:00,False
3,4,www.tarteel.io/media/3_4_2438053064.wav,-1,N/A,N/A,N/A,continuous,2018-10-18 14:39:25.193626+00:00,False
20,60,www.tarteel.io/media/20_60_3787441111.wav,13-18,US,female,hafs,continuous,2018-12-02 22:45:34.062569+00:00,False
44,21,www.tarteel.io/media/44_21_839877013.wav,-1,N/A,N/A,N/A,continuous,2018-12-14 01:41:23.985667+00:00,False
56,7,www.tarteel.io/media/56_7_363478453.wav,-1,N/A,N/A,N/A,continuous,2018-09-22 15:22:14.117390+00:00,False
113,5,www.tarteel.io/media/113_5_1676015508.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 02:09:27.459751+00:00,False
19,29,www.tarteel.io/media/19_29_1860622248.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:27:48.299907+00:00,False
18,52,www.tarteel.io/media/18_52_4008124820.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 21:40:00.798571+00:00,False
114,1,www.tarteel.io/media/114_1_3557851644.wav,-1,N/A,N/A,N/A,discrete,2018-10-12 18:06:53.336216+00:00,False
9,2,www.tarteel.io/media/9_2_2333758759.wav,19,US,male,Hafs,discrete,2018-11-26 21:40:10.666581+00:00,False
2,202,www.tarteel.io/media/2_202_1560882774.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 00:08:07.632660+00:00,False
79,46,www.tarteel.io/media/79_46_2550512758.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:31:18.521507+00:00,False
56,70,www.tarteel.io/media/56_70_2832625558.wav,-1,N/A,N/A,N/A,,2018-09-03 06:28:55.965125+00:00,False
9,73,www.tarteel.io/media/9_73_3181495525.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 03:51:54.650218+00:00,False
114,1,www.tarteel.io/media/114_1_3165189122.wav,-1,N/A,N/A,N/A,continuous,2018-12-04 00:47:15.218701+00:00,False
7,109,www.tarteel.io/media/7_109_1300813081.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 22:22:41.665087+00:00,False
25,59,www.tarteel.io/media/25_59_1690227310.wav,-1,N/A,N/A,N/A,continuous,2018-10-12 02:01:58.772837+00:00,False
23,91,www.tarteel.io/media/23_91_2674405559.wav,-1,N/A,N/A,N/A,continuous,2018-12-04 04:29:02.174975+00:00,False
27,34,www.tarteel.io/media/27_34_2078451062.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 02:11:39.505094+00:00,False
7,4,www.tarteel.io/media/7_4_1968315479.wav,-1,N/A,N/A,N/A,continuous,2018-12-19 11:45:18.382760+00:00,False
2,195,www.tarteel.io/media/2_195_4052255192.wav,-1,N/A,N/A,N/A,discrete,2018-12-25 04:24:27.755293+00:00,False
18,10,www.tarteel.io/media/18_10_2300722294.wav,-1,N/A,N/A,N/A,continuous,2018-09-28 18:33:57.397766+00:00,False
77,4,www.tarteel.io/media/77_4_2865441627.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 22:51:54.094299+00:00,False
20,4,www.tarteel.io/media/20_4_2262774119.wav,-1,N/A,N/A,N/A,continuous,2018-10-10 14:59:32.029441+00:00,False
83,30,www.tarteel.io/media/83_30_1851865264.wav,-1,N/A,N/A,N/A,discrete,2018-10-28 01:57:27.881524+00:00,False
89,19,www.tarteel.io/media/89_19_3866922155.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:56:53.002995+00:00,False
67,12,www.tarteel.io/media/67_12_3749378416.wav,-1,N/A,N/A,N/A,continuous,2018-12-16 04:02:40.754797+00:00,False
67,3,www.tarteel.io/media/67_3_2480494229.wav,-1,N/A,N/A,N/A,,2018-08-31 10:13:21.572452+00:00,False
36,67,www.tarteel.io/media/36_67_3714998098.wav,13-18,PK,female,hafs,continuous,2018-12-19 17:34:46.426528+00:00,False
20,65,www.tarteel.io/media/20_65_3453442040.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:40:23.180460+00:00,False
56,15,www.tarteel.io/media/56_15_3558155272.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 14:11:03.787315+00:00,False
